x,y
0,1.0169393741052848
0,0.9903309495392145
0,1.009600009768236
0,0.8451700868670803
0,0.9563945172511359
0,1.203942704135212
0,0.7050220007705251
0,0.9305388013258384
0,0.9442686941064232
0,0.865372105914926
0,0.9403537162976092
0,0.9642229327460224
0,0.928932086420743
0,0.9461438096248425
0,0.8455086234435433
0,1.0135178851440403
0,0.8901342328299853
0,0.8432413542468482
0,1.1646396156990106
0,0.8972862630402937
0,0.9060300607787579
0,0.7617020545060383
0,0.9939838942856989
0,0.8492066530084802
0,0.8846371697789035
0,1.0285589547661507
0,1.0077160395456093
0,0.8807528623356701
0,1.0095966030203256
0,0.997253970206776
0,0.9404446422956366
0,0.8599144308444477
0,1.0025017763695372
0,0.8007428947723185
0,0.9945229291032365
0,0.9553076525327813
0,0.8308534841819042
0,0.8487165377886456
0,1.2056472225083699
0,0.7501221896380639
0,0.9634737710019096
0,0.9225427065298878
0,1.0030565117778616
0,0.9895226588329042
0,1.0490961746263099
0,1.0300622199485228
0,0.9551754026896259
0,0.8164193442849403
0,0.9268695716966926
0,1.0082502451828432
0,1.007577260906549
0,1.0700248440636404
0,0.9375245351323693
0,0.8360847835523212
0,0.8994951449449653
0,0.9810753070503658
0,1.052048795977826
0,1.0547138799912141
0,1.0322406655508896
0,0.8291658741276978
0,0.9116416954379698
0,1.0092858554389843
0,0.986985382599702
0,1.040336869077437
0,0.8312872374756113
0,1.01651244281207
0,0.6770717445975991
0,0.904807280661275
0,0.9609398598676644
0,0.919024782873389
0,1.0409595574987913
0,0.9323486194962068
0,0.955736889540138
0,1.0229963795172738
0,0.8657107248746202
0,1.1037498469180338
0,0.8893705820919995
0,1.0144741648928672
0,0.9755200529821865
0,0.9116649695037796
0,0.9644669571634212
0,0.985182244717151
0,0.9073187240835665
0,1.174079937098361
0,0.8526512512185278
0,0.9541433777904356
0,1.0668543267052637
0,1.0048221616292619
0,1.0619791201243975
0,0.8007775743960021
0,0.9306120863156767
0,0.9579108995715808
0,1.0798673560295116
0,0.8718911126653158
0,0.9484781363023355
0,1.1420255816106746
0,0.9924220046167316
0,0.9973464960445884
0,0.9476754530932477
0,1.0729281626242657
0,0.7669137601871745
0,0.8725181726424474
0,0.8974297110569085
0,0.9668387746445205
0,0.9543250210589311
0,0.7409245509517034
0,0.96511928065022
0,0.8687018975136046
0,1.2367512110300205
0,0.9268842028161135
0,1.0599060684796175
0,0.8985415054991005
0,0.9295300103589426
0,0.8687155723112154
0,1.038856293555879
0,1.0865865001812884
0,0.8274845581173393
0,1.0057898328818358
0,1.032185543504536
0,1.092863426849728
0,0.9067514450841057
0,1.1128355986911067
0,0.8453655653237402
0,0.9900189699684425
0,0.9210949172428672
0,0.9405948074915018
0,1.079637462774223
0,1.0237003923675991
0,1.261564737611465
0,0.9629096767264339
0,0.895857361353533
0,1.0892330865122808
0,0.9962522455650619
0,0.9262332173188723
0,1.1027115768632867
0,1.117234111341411
0,0.8228946288744361
0,0.9332968761887488
0,1.090416604456269
0,0.8948401575579421
0,1.141570883325151
0,0.9583907985238199
0,1.0137054794378018
0,0.9890647188064935
0,0.8614600687911599
0,0.9550620519044839
0,0.9009248456616369
0,0.929180319492377
0,1.0799719756381898
0,1.0378587067605216
0,0.9478271839995897
0,0.9989078966579465
0,1.123779815425988
0,0.9677019308953401
0,0.9301455386502554
0,1.0445787397654862
0,0.913779260415711
0,0.8466231790903737
0,1.1594977527866739
0,0.8580776607798125
0,0.9860270049972584
0,1.0142542287556573
0,0.9383438512717207
0,1.1610546592909667
0,1.1655205955026917
0,1.0133089976015386
0,0.8153034703283671
0,1.0096381029107675
0,0.7935672875541118
0,1.0272462311401886
0,1.0561017758495093
0,1.0023661548166851
0,1.0982704740069895
0,0.9889593636068362
0,0.8758497408458151
0,0.9226208734326788
0,1.0794643315905068
0,0.7426186576107578
0,0.9882576558993147
0,0.8297930423990013
0,1.1921151064969842
0,0.8008859091832574
0,0.7192906713567582
0,1.0463297170992982
0,1.0387034652391989
0,0.8709488168009951
0,0.9262965077304305
0,0.8022254709567569
0,0.9204537440594488
0,1.025324402742522
0,0.96966592225104
0,0.9337456895676272
0,0.87919218831644
0,1.057790645805368
0,1.1323579513126452
0,1.0980271810167983
0,0.8169953550179577
0,0.9741925080354065
0,0.8711002749926595
0,0.9224813903574436
0,1.0019177990034676
0,1.238824985312119
0,0.993778515480543
0,0.9633297244313314
0,0.9100941303885782
0,1.0241432910746109
0,0.7941448371869917
0,1.0370624931896844
0,1.055521627050609
0,0.8668541068444552
0,1.1302812311206965
0,1.2008316351366257
0,0.884455261270143
0,1.0472434669234545
0,0.9152114256122802
0,0.893097894660273
0,1.0514246895368475
0,1.0004406566686945
0,0.8308866482925144
0,0.8069239380418862
0,0.9861409280171483
0,0.8155252541123329
0,0.8306730809434948
0,0.9366667440852782
0,0.913357047008417
0,1.0038682111814266
0,1.171193521634198
0,0.8326997836127598
0,1.1184679102784323
0,0.8208190855259961
0,0.9693637234238078
0,1.074892572672871
0,1.2125486978678954
0,0.7895720733011452
0,1.1414443246131207
0,0.9551478521601255
0,0.981563311218484
0,1.0221617658961948
0,1.1623747973064353
0,1.218540602397187
0,1.0085968442915199
0,0.9030525858103191
0,0.8839472344395469
0,0.735024561371295
0,0.8003773114362144
0,1.0738389752344102
0,0.7829308896314146
0,0.8318662714119911
0,0.8999152680418591
0,0.8862384736680595
0,0.8671129530705496
0,0.8529453378846784
0,0.8964358984732973
0,1.1100251728737147
0,1.033777489943791
0,0.9742396126104291
0,0.8868337459267114
0,0.9736076590881052
0,0.9896489514667489
0,0.8712965397487127
0,0.8413919875930086
0,0.9862442524382542
0,0.8830782633248598
0,0.8787637555492811
0,0.9548396256098123
0,0.9498142872438863
0,0.8535263006008729
0,1.1243589883232725
0,0.9887704491224484
0,0.9383535781578424
0,1.032837978159041
0,1.1010942939602644
0,0.9590787866071628
0,0.6903060673188199
0,0.8290801457930504
0,0.948635769622996
0,0.9699622489170737
0,1.1028557162037063
0,1.0095500901135677
0,0.9279138987459281
0,1.0430172143634917
0,0.8918243431613804
0,1.0586726958339927
0,0.7955491160541323
0,1.1188199245922221
0,0.9405783471451832
0,1.0465184592998897
0,0.9333137078770382
0,0.812980432538991
0,0.9349006072040467
0,0.9616319362155357
0,0.9818278162731771
0,0.9696228101580641
0,0.9998137848027453
0,0.8994987372700433
0,0.7817820773418541
0,0.9106607400192731
0,0.8140368738883732
0,0.9367723472367332
0,0.9265553798453859
0,0.9627864398058508
0,0.901726978874878
0,1.0214503791957483
0,1.0174512374954456
0,1.0284045353323132
0,0.9967890146541426
0,1.035911074746145
0,1.054616894966854
0,0.9684348334327945
0,0.7323362965330548
0,0.8941082763912679
0,1.1238596157078036
0,0.7360874175186018
0,0.9711117658316384
0,0.8988679809172422
0,1.1118176358163323
0,1.001129928840895
0,0.9329221750472647
0,0.9623873459738764
0,0.7889290098529194
0,1.166000657327571
0,1.0356571367836336
0,0.8688423100380738
0,0.9025533988635019
0,1.0196579960549217
0,0.8919906674830382
0,0.8756594753912957
0,1.0501355800348025
0,0.9500319784601547
0,1.0048328658309205
0,1.0593608027670152
0,0.8800216843892564
0,1.1243763013421328
0,1.0608018272781798
0,0.858275224102936
0,0.8324842518156435
0,0.9775205730819212
0,0.9980707636195839
0,0.8907920593863496
0,0.9386877537789424
0,0.9421949492468038
0,0.9294273717625089
0,1.0038977875630692
0,1.122906359716393
0,1.1589300521390609
0,0.8850106930633097
0,0.9619041778450909
0,0.9061512025947513
0,0.959948131505085
0,0.9257602733181846
0,1.1055712300757177
0,1.0641208727719156
0,0.9076967048189375
0,1.1045401574227292
0,0.897391056069778
0,0.9814623303119641
0,1.0266177140484667
0,0.9309100013281268
0,0.8912417660798047
0,1.0012161891249804
0,1.0496957045078803
0,0.953231400254792
0,1.1489708848106097
0,1.040253655034961
0,0.9134659954098787
0,1.0424533390500013
0,0.9368790865358023
0,1.0149645012070003
0,1.0362827350997579
0,1.0210611635499136
0,1.1286697056222674
0,0.9891697443624937
0,1.0197314919015388
0,0.9393140774422933
0,0.8159513129650162
0,0.9097529727839814
0,0.9792850012461061
0,0.7049380011145066
0,0.9979903645776425
0,1.0053275338238639
0,1.0781664687244683
0,1.003560343713851
0,1.0768394130301153
0,0.9638896718605101
0,0.9193807974143048
0,1.0179406719020423
0,0.8576397520146174
0,1.0980270023037417
0,0.8440845280502057
0,1.1092476319667344
0,0.9034838692843828
0,0.9116671692717299
0,0.85224254005447
0,0.9377298688239435
0,0.9703787130232063
0,0.8076105395859056
0,0.7802357520573977
0,0.9546343647525292
0,0.8066384030786529
0,1.0200400682561157
0,1.0754889866135555
0,0.9021354295528571
0,1.2806032396948281
0,0.9531809536586481
0,0.8465252288613073
0,1.144651249156791
0,1.0025797256641076
0,0.9026907604232581
0,0.95020570041696
0,1.0974594753405653
0,1.1193326525107843
0,0.9527101019737617
0,0.8472897778298716
0,0.9002080264545791
0,1.0260272769749816
0,0.9597919010659915
0,0.9903587511246332
